ageband,year,pop,rate,ratelow,rateupp,deaths,people,percent
10-14,2004,Female,0,0,0,0,153270,0
15-19,2004,Female,0,0,0,0,147930,0
20-24,2004,Female,0,0,0,0,141480,0
25-29,2004,Female,0,0,0,0,130520,0
30-34,2004,Female,1.29,0,3.07,2,155600,1.29e-05
35-39,2004,Female,1.88,0,4.01,3,159490,1.88e-05
40-44,2004,Female,1.81,0,3.85,3,166080,1.81e-05
45-49,2004,Female,5.46,1.68,9.25,8,146440,5.46e-05
50-54,2004,Female,4.71,0.94,8.47,6,127470,4.71e-05
55-59,2004,Female,6.13,1.59,10.67,7,114170,6.13e-05
60-64,2004,Female,8.9,2.73,15.07,8,89870,8.9e-05
65-69,2004,Female,13.86,5.27,22.45,10,72160,0.000138581
70-74,2004,Female,20.66,9.43,31.89,13,62920,0.000206612
75-79,2004,Female,28.93,14.75,43.1,16,55310,0.000289279
80+,2004,Female,48.87,33.53,64.21,39,79800,0.000488722
Total,2005,Female,3.5,2.82,4.17,113,2109860,5.36e-05
00-04,2005,Female,0,0,0,0,139010,0
05-09,2005,Female,0,0,0,0,142540,0
10-14,2005,Female,0,0,0,0,152380,0
15-19,2005,Female,0,0,0,0,150930,0
20-24,2005,Female,0,0,0,0,143550,0
25-29,2005,Female,0,0,0,0,131490,0
30-34,2005,Female,1.3,0,3.11,2,153580,1.3e-05
35-39,2005,Female,3.11,0.38,5.83,5,160870,3.11e-05
40-44,2005,Female,2.99,0.37,5.62,5,167090,2.99e-05
45-49,2005,Female,1.99,0,4.24,3,150980,1.99e-05
50-54,2005,Female,2.3,0,4.91,3,130200,2.3e-05
55-59,2005,Female,10.07,4.37,15.77,12,119120,0.000100739
60-64,2005,Female,10.83,4.12,17.54,10,92360,0.000108272
65-69,2005,Female,9.25,2.4,16.1,7,75710,9.25e-05
70-74,2005,Female,20.77,9.48,32.07,13,62580,0.000207734
75-79,2005,Female,30.59,16.05,45.13,17,55570,0.00030592
80+,2005,Female,43.96,29.6,58.32,36,81900,0.00043956
Total,2006,Female,3.44,2.77,4.11,112,2136540,5.24e-05
00-04,2006,Female,0,0,0,0,139860,0
05-09,2006,Female,0,0,0,0,142670,0
10-14,2006,Female,0,0,0,0,150900,0
15-19,2006,Female,0,0,0,0,154130,0
20-24,2006,Female,0,0,0,0,145310,0
25-29,2006,Female,0,0,0,0,133830,0
30-34,2006,Female,2,0,4.27,3,149780,2e-05
35-39,2006,Female,0.61,0,1.81,1,163390,6.12e-06
40-44,2006,Female,3,0.37,5.63,5,166590,3e-05
45-49,2006,Female,4.49,1.16,7.81,7,156020,4.49e-05
50-54,2006,Female,7.48,2.84,12.11,10,133730,7.48e-05
55-59,2006,Female,4.08,0.5,7.65,5,122680,4.08e-05
60-64,2006,Female,9.47,3.28,15.65,9,95070,9.47e-05
65-69,2006,Female,6.25,0.77,11.73,5,79960,6.25e-05
70-74,2006,Female,23.89,11.8,35.98,15,62780,0.00023893
75-79,2006,Female,33.9,18.66,49.15,19,56040,0.000339044
80+,2006,Female,39.38,25.94,52.82,33,83800,0.000393795
Total,2007,Female,3.64,2.94,4.33,113,2158530,5.24e-05
00-04,2007,Female,0,0,0,0,142900,0
05-09,2007,Female,0,0,0,0,142620,0
10-14,2007,Female,0,0,0,0,149330,0
15-19,2007,Female,0,0,0,0,156030,0
20-24,2007,Female,0,0,0,0,144970,0
25-29,2007,Female,0,0,0,0,135810,0
30-34,2007,Female,1.37,0,3.27,2,145760,1.37e-05
35-39,2007,Female,5.45,1.89,9.01,9,165110,5.45e-05
40-44,2007,Female,3.03,0.37,5.68,5,165190,3.03e-05
45-49,2007,Female,2.49,0.05,4.93,4,160580,2.49e-05
50-54,2007,Female,6.54,2.27,10.82,9,137540,6.54e-05
55-59,2007,Female,5.68,1.47,9.89,7,123260,5.68e-05
60-64,2007,Female,14.92,7.37,22.47,15,100560,0.000149165
65-69,2007,Female,9.59,2.94,16.23,8,83450,9.59e-05
70-74,2007,Female,20.35,9.29,31.41,13,63890,0.000203475
75-79,2007,Female,30.34,15.92,44.76,17,56030,0.000303409
80+,2007,Female,28.07,16.84,39.3,24,85500,0.000280702
Total,2008,Female,3.21,2.58,3.84,110,2177430,5.05e-05
00-04,2008,Female,0,0,0,0,146750,0
05-09,2008,Female,0,0,0,0,142080,0
10-14,2008,Female,0,0,0,0,147930,0
15-19,2008,Female,0,0,0,0,156620,0
20-24,2008,Female,0.69,0,2.05,1,144650,6.91e-06
25-29,2008,Female,2.18,0,4.64,3,137680,2.18e-05
30-34,2008,Female,0.7,0,2.08,1,142240,7.03e-06
35-39,2008,Female,0,0,0,0,164910,0
40-44,2008,Female,1.22,0,2.92,2,163320,1.22e-05
45-49,2008,Female,3.04,0.37,5.7,5,164730,3.04e-05
50-54,2008,Female,2.83,0.06,5.61,4,141230,2.83e-05
55-59,2008,Female,4.03,0.5,7.56,5,124160,4.03e-05
60-64,2008,Female,5.59,1.12,10.05,6,107420,5.59e-05
65-69,2008,Female,15.26,6.96,23.56,13,85190,0.0001526
70-74,2008,Female,29.07,16,42.15,19,65350,0.000290742
75-79,2008,Female,23.19,10.58,35.79,13,56070,0.000231853
80+,2008,Female,43.63,29.76,57.5,38,87100,0.00043628
Total,2009,Female,2.39,1.85,2.92,84,2199160,3.82e-05
00-04,2009,Female,0,0,0,0,149620,0
05-09,2009,Female,0,0,0,0,142510,0
10-14,2009,Female,0,0,0,0,146950,0
15-19,2009,Female,0,0,0,0,156820,0
20-24,2009,Female,0,0,0,0,146130,0
25-29,2009,Female,0,0,0,0,139390,0
30-34,2009,Female,0,0,0,0,140600,0
35-39,2009,Female,0.61,0,1.82,1,163050,6.13e-06
40-44,2009,Female,1.84,0,3.92,3,163140,1.84e-05
45-49,2009,Female,3,0.37,5.62,5,166890,3e-05
50-54,2009,Female,5.51,1.69,9.32,8,145250,5.51e-05
55-59,2009,Female,6.34,1.95,10.73,8,126240,6.34e-05
60-64,2009,Female,7.97,2.76,13.18,9,112860,7.97e-05
65-69,2009,Female,6.86,1.37,12.35,6,87460,6.86e-05
70-74,2009,Female,11.83,3.63,20.02,8,67640,0.000118273
75-79,2009,Female,12.52,3.25,21.8,7,55910,0.000125201
80+,2009,Female,32.69,20.79,44.59,29,88700,0.000326945
Total,2010,Female,2.63,2.07,3.18,95,2224040,4.27e-05
00-04,2010,Female,0,0,0,0,153000,0
05-09,2010,Female,0,0,0,0,142010,0
10-14,2010,Female,0,0,0,0,147330,0
15-19,2010,Female,0,0,0,0,156330,0
20-24,2010,Female,0,0,0,0,149690,0
25-29,2010,Female,0.71,0,2.1,1,140910,7.1e-06
30-34,2010,Female,0.71,0,2.11,1,140060,7.14e-06
35-39,2010,Female,0.62,0,1.85,1,160180,6.24e-06
40-44,2010,Female,3.05,0.38,5.72,5,164090,3.05e-05
45-49,2010,Female,3.59,0.72,6.45,6,167360,3.59e-05
50-54,2010,Female,3.34,0.41,6.27,5,149570,3.34e-05
55-59,2010,Female,6.21,1.91,10.51,8,128910,6.21e-05
60-64,2010,Female,5.95,1.54,10.37,7,117560,5.95e-05
65-69,2010,Female,11.12,4.23,18.01,10,89930,0.000111198
70-74,2010,Female,7.05,0.87,13.22,5,70960,7.05e-05
75-79,2010,Female,17.97,6.83,29.11,10,55650,0.000179695
80+,2010,Female,39.78,26.78,52.77,36,90500,0.00039779
Total,2011,Female,3.02,2.41,3.64,103,2241480,4.6e-05
00-04,2011,Female,0,0,0,0,154480,0
05-09,2011,Female,0,0,0,0,141970,0
10-14,2011,Female,0,0,0,0,147320,0
15-19,2011,Female,0.65,0,1.92,1,154460,6.47e-06
20-24,2011,Female,0,0,0,0,153050,0
25-29,2011,Female,0.71,0,2.1,1,141110,7.09e-06
30-34,2011,Female,1.43,0,3.4,2,140200,1.43e-05
35-39,2011,Female,1.94,0,4.14,3,154650,1.94e-05
40-44,2011,Female,4.22,1.09,7.35,7,165880,4.22e-05
45-49,2011,Female,3.62,0.72,6.51,6,165820,3.62e-05
50-54,2011,Female,6.5,2.47,10.52,10,153910,6.5e-05
55-59,2011,Female,5.29,1.37,9.21,7,132330,5.29e-05
60-64,2011,Female,6.61,2.03,11.19,8,121030,6.61e-05
65-69,2011,Female,7.56,1.96,13.16,7,92590,7.56e-05
70-74,2011,Female,18.7,8.9,28.49,14,74870,0.000186991
75-79,2011,Female,12.54,3.25,21.83,7,55810,0.000125426
80+,2011,Female,32.61,20.94,44.28,30,92000,0.000326087
Total,2012,Female,3.19,2.59,3.79,123,2254250,5.46e-05
00-04,2012,Female,0,0,0,0,153680,0
05-09,2012,Female,0,0,0,0,143530,0
10-14,2012,Female,0,0,0,0,146150,0
15-19,2012,Female,0,0,0,0,153060,0
20-24,2012,Female,0,0,0,0,154660,0
25-29,2012,Female,0,0,0,0,141050,0
30-34,2012,Female,2.14,0,4.55,3,140400,2.14e-05
35-39,2012,Female,1.34,0,3.2,2,149250,1.34e-05
40-44,2012,Female,0.6,0,1.78,1,166750,6e-06
45-49,2012,Female,4.28,1.11,7.44,7,163730,4.28e-05
50-54,2012,Female,5.7,1.98,9.42,9,157920,5.7e-05
55-59,2012,Female,5.88,1.8,9.95,8,136110,5.88e-05
60-64,2012,Female,4.92,0.98,8.86,6,121930,4.92e-05
65-69,2012,Female,7.14,1.85,12.43,7,98030,7.14e-05
70-74,2012,Female,20.42,10.41,30.42,16,78370,0.00020416
75-79,2012,Female,26.35,13.01,39.68,15,56930,0.000263481
80+,2012,Female,52.86,38.06,67.66,49,92700,0.000528587
Total,1948,Maori,38.75,19.39,58.11,17,107900,0.000157553
00-04,1948,Maori,0,0,0,0,19880,0
05-09,1948,Maori,0,0,0,0,16040,0
10-14,1948,Maori,0,0,0,0,14030,0
15-19,1948,Maori,0,0,0,0,11990,0
20-24,1948,Maori,0,0,0,0,9070,0
25-29,1948,Maori,0,0,0,0,7670,0
30-34,1948,Maori,15.53,0,45.96,1,6440,0.00015528
35-39,1948,Maori,0,0,0,0,5490,0
40-44,1948,Maori,21.88,0,64.77,1,4570,0.000218818
45-49,1948,Maori,28.57,0,84.57,1,3500,0.000285714
50-54,1948,Maori,108.3,0,230.86,3,2770,0.001083032
55-59,1948,Maori,109.29,0,260.76,2,1830,0.001092896
60-64,1948,Maori,245.4,4.91,485.89,4,1630,0.002453988
65-69,1948,Maori,155.04,0,369.91,2,1290,0.001550388
70-74,1948,Maori,229.89,0,548.49,2,870,0.002298851
75-79,1948,Maori,0,0,0,0,340,0
80+,1948,Maori,312.5,0,925,1,320,0.003125
Total,1949,Maori,57.35,29.52,85.17,20,110500,0.000180995
00-04,1949,Maori,0,0,0,0,21030,0
05-09,1949,Maori,0,0,0,0,15720,0
10-14,1949,Maori,0,0,0,0,14400,0
15-19,1949,Maori,0,0,0,0,12420,0
20-24,1949,Maori,0,0,0,0,9370,0
25-29,1949,Maori,0,0,0,0,7970,0
30-34,1949,Maori,0,0,0,0,6550,0
35-39,1949,Maori,18.02,0,53.33,1,5550,0.00018018
40-44,1949,Maori,62.63,0,133.5,3,4790,0.000626305
45-49,1949,Maori,27.93,0,82.68,1,3580,0.00027933
50-54,1949,Maori,0,0,0,0,2880,0
55-59,1949,Maori,0,0,0,0,1790,0
60-64,1949,Maori,117.65,0,280.7,2,1700,0.001176471
65-69,1949,Maori,317.46,6.35,628.57,4,1260,0.003174603
70-74,1949,Maori,329.67,0,702.73,3,910,0.003296703
75-79,1949,Maori,1612.9,199.13,3026.68,5,310,0.016129032
80+,1949,Maori,303.03,0,896.97,1,330,0.003030303
Total,1950,Maori,30.88,12.38,49.37,13,113300,0.00011474
00-04,1950,Maori,0,0,0,0,22130,0
05-09,1950,Maori,0,0,0,0,15500,0
10-14,1950,Maori,0,0,0,0,14830,0
15-19,1950,Maori,0,0,0,0,12660,0
20-24,1950,Maori,10.21,0,30.23,1,9790,0.000102145
25-29,1950,Maori,0,0,0,0,8070,0
30-34,1950,Maori,0,0,0,0,6670,0
35-39,1950,Maori,0,0,0,0,5650,0
40-44,1950,Maori,0,0,0,0,4950,0
45-49,1950,Maori,55.71,0,132.92,2,3590,0.000557103
50-54,1950,Maori,99.01,0,211.05,3,3030,0.000990099
55-59,1950,Maori,52.91,0,156.61,1,1890,0.000529101
60-64,1950,Maori,0,0,0,0,1670,0
65-69,1950,Maori,83.33,0,246.67,1,1200,0.000833333
70-74,1950,Maori,315.79,0,673.14,3,950,0.003157895
75-79,1950,Maori,625,0,1491.21,2,320,0.00625
80+,1950,Maori,0,0,0,0,340,0
Total,1951,Maori,53.75,31.38,76.12,24,116500,0.000206009
00-04,1951,Maori,0,0,0,0,22300,0
05-09,1951,Maori,0,0,0,0,16250,0
10-14,1951,Maori,0,0,0,0,15440,0
15-19,1951,Maori,0,0,0,0,12820,0
20-24,1951,Maori,0,0,0,0,10300,0
25-29,1951,Maori,0,0,0,0,8290,0
30-34,1951,Maori,0,0,0,0,6660,0
35-39,1951,Maori,33.96,0,81.02,2,5890,0.000339559
40-44,1951,Maori,19.84,0,58.73,1,5040,0.000198413
45-49,1951,Maori,0,0,0,0,3770,0
50-54,1951,Maori,32.79,0,97.05,1,3050,0.000327869
55-59,1951,Maori,430.62,149.28,711.96,9,2090,0.00430622
60-64,1951,Maori,295.86,36.53,555.19,5,1690,0.00295858
65-69,1951,Maori,322.58,6.45,638.71,4,1240,0.003225806
70-74,1951,Maori,0,0,0,0,860,0
75-79,1951,Maori,0,0,0,0,400,0
80+,1951,Maori,526.32,0,1255.75,2,380,0.005263158
Total,1952,Maori,45.63,24.41,66.85,20,120200,0.000166389
00-04,1952,Maori,0,0,0,0,22320,0
05-09,1952,Maori,0,0,0,0,17470,0
10-14,1952,Maori,0,0,0,0,16000,0
15-19,1952,Maori,0,0,0,0,13100,0
20-24,1952,Maori,0,0,0,0,10710,0
25-29,1952,Maori,0,0,0,0,8660,0
30-34,1952,Maori,0,0,0,0,6720,0
35-39,1952,Maori,0,0,0,0,6080,0
40-44,1952,Maori,38.24,0,91.24,2,5230,0.000382409
45-49,1952,Maori,50.76,0,121.11,2,3940,0.000507614
50-54,1952,Maori,129.03,2.58,255.48,4,3100,0.001290323
55-59,1952,Maori,91.74,0,218.89,2,2180,0.000917431
60-64,1952,Maori,113.64,0,271.13,2,1760,0.001136364
65-69,1952,Maori,229.01,0,488.15,3,1310,0.002290076
70-74,1952,Maori,0,0,0,0,780,0
75-79,1952,Maori,697.67,0,1487.17,3,430,0.006976744
80+,1952,Maori,476.19,0,1136.16,2,420,0.004761905
Total,1953,Maori,45.18,24.48,65.89,20,124100,0.00016116
00-04,1953,Maori,0,0,0,0,23170,0
05-09,1953,Maori,0,0,0,0,18280,0
10-14,1953,Maori,0,0,0,0,16270,0
15-19,1953,Maori,0,0,0,0,13680,0
20-24,1953,Maori,0,0,0,0,10960,0
25-29,1953,Maori,0,0,0,0,8950,0
30-34,1953,Maori,0,0,0,0,7060,0
35-39,1953,Maori,33.22,0,79.27,2,6020,0.000332226
40-44,1953,Maori,0,0,0,0,5510,0
45-49,1953,Maori,49.63,0,118.41,2,4030,0.000496278
50-54,1953,Maori,30.58,0,90.52,1,3270,0.00030581
55-59,1953,Maori,90.91,0,216.9,2,2200,0.000909091
60-64,1953,Maori,224.72,4.49,444.94,4,1780,0.002247191
65-69,1953,Maori,149.25,0,356.11,2,1340,0.001492537
70-74,1953,Maori,481.93,9.64,954.22,4,830,0.004819277
75-79,1953,Maori,697.67,0,1487.17,3,430,0.006976744
80+,1953,Maori,0,0,0,0,380,0
Total,1954,Maori,37.73,18.05,57.41,17,128500,0.000132296
00-04,1954,Maori,0,0,0,0,24180,0
05-09,1954,Maori,0,0,0,0,19060,0
10-14,1954,Maori,0,0,0,0,16390,0
15-19,1954,Maori,0,0,0,0,14330,0
20-24,1954,Maori,0,0,0,0,11290,0
25-29,1954,Maori,10.7,0,31.66,1,9350,0.000106952
30-34,1954,Maori,13.46,0,39.84,1,7430,0.00013459
35-39,1954,Maori,0,0,0,0,6040,0
40-44,1954,Maori,0,0,0,0,5720,0
45-49,1954,Maori,23.92,0,70.81,1,4180,0.000239234
50-54,1954,Maori,116.96,2.34,231.58,4,3420,0.001169591
55-59,1954,Maori,132.74,0,282.96,3,2260,0.001327434
60-64,1954,Maori,111.11,0,265.1,2,1800,0.001111111
65-69,1954,Maori,0,0,0,0,1360,0
70-74,1954,Maori,116.28,0,344.19,1,860,0.001162791
75-79,1954,Maori,714.29,0,1522.58,3,420,0.007142857
80+,1954,Maori,294.12,0,870.59,1,340,0.002941176
Total,1955,Maori,25.02,11.99,38.05,15,133100,0.000112697
00-04,1955,Maori,0,0,0,0,25150,0
05-09,1955,Maori,0,0,0,0,20050,0
10-14,1955,Maori,0,0,0,0,16430,0
15-19,1955,Maori,0,0,0,0,14980,0
20-24,1955,Maori,0,0,0,0,11740,0
25-29,1955,Maori,0,0,0,0,9770,0
30-34,1955,Maori,12.8,0,37.9,1,7810,0.000128041
35-39,1955,Maori,32.63,0,77.84,2,6130,0.000326264
40-44,1955,Maori,0,0,0,0,5810,0
45-49,1955,Maori,45.25,0,107.96,2,4420,0.000452489
50-54,1955,Maori,85.71,0,182.71,3,3500,0.000857143
55-59,1955,Maori,125.52,0,267.57,3,2390,0.00125523
60-64,1955,Maori,167.6,0,357.25,3,1790,0.001675978
65-69,1955,Maori,0,0,0,0,1370,0
70-74,1955,Maori,109.89,0,325.27,1,910,0.001098901
75-79,1955,Maori,0,0,0,0,430,0
80+,1955,Maori,0,0,0,0,330,0
Total,1956,Maori,48.7,28.1,69.3,25,138110,0.000181015
00-04,1956,Maori,0,0,0,0,26170,0
05-09,1956,Maori,0,0,0,0,21380,0
10-14,1956,Maori,0,0,0,0,16840,0
15-19,1956,Maori,0,0,0,0,15170,0
20-24,1956,Maori,8.25,0,24.42,1,12120,8.25e-05
25-29,1956,Maori,0,0,0,0,10220,0
30-34,1956,Maori,24.72,0,58.98,2,8090,0.000247219
35-39,1956,Maori,0,0,0,0,6480,0
40-44,1956,Maori,34.31,0,81.85,2,5830,0.000343053
45-49,1956,Maori,42.19,0,100.67,2,4740,0.000421941
50-54,1956,Maori,56.98,0,135.95,2,3510,0.000569801
55-59,1956,Maori,154.44,3.09,305.79,4,2590,0.001544402
60-64,1956,Maori,55.25,0,163.54,1,1810,0.000552486
65-69,1956,Maori,291.97,5.84,578.1,4,1370,0.002919708
70-74,1956,Maori,449.44,8.99,889.89,4,890,0.004494382
75-79,1956,Maori,204.08,0,604.08,1,490,0.002040816
80+,1956,Maori,487.8,0,1163.87,2,410,0.004878049
Total,1957,Maori,60.15,34.99,85.32,24,143200,0.000167598
00-04,1957,Maori,0,0,0,0,27280,0
05-09,1957,Maori,0,0,0,0,22650,0
10-14,1957,Maori,0,0,0,0,17610,0
15-19,1957,Maori,0,0,0,0,15230,0
20-24,1957,Maori,0,0,0,0,12420,0
25-29,1957,Maori,0,0,0,0,10610,0
30-34,1957,Maori,0,0,0,0,8390,0
35-39,1957,Maori,0,0,0,0,6830,0
40-44,1957,Maori,0,0,0,0,5880,0
45-49,1957,Maori,60.36,0,128.67,3,4970,0.000603622
50-54,1957,Maori,27.7,0,81.99,1,3610,0.000277008
55-59,1957,Maori,0,0,0,0,2760,0
60-64,1957,Maori,107.53,0,256.55,2,1860,0.001075269
65-69,1957,Maori,444.44,88.81,800.07,6,1350,0.004444444
70-74,1957,Maori,481.93,9.64,954.22,4,830,0.004819277
75-79,1957,Maori,612.24,0,1305.07,3,490,0.006122449
80+,1957,Maori,1162.79,143.56,2182.02,5,430,0.011627907
Total,1958,Maori,36.05,18.18,53.91,18,148390,0.000121302
00-04,1958,Maori,0,0,0,0,28410,0
05-09,1958,Maori,0,0,0,0,23560,0
10-14,1958,Maori,0,0,0,0,18430,0
15-19,1958,Maori,0,0,0,0,15660,0
20-24,1958,Maori,0,0,0,0,12740,0
25-29,1958,Maori,0,0,0,0,10910,0
30-34,1958,Maori,0,0,0,0,8830,0
35-39,1958,Maori,0,0,0,0,6990,0
40-44,1958,Maori,33.11,0,79,2,6040,0.000331126
45-49,1958,Maori,39.45,0,94.12,2,5070,0.000394477
50-54,1958,Maori,51.95,0,123.94,2,3850,0.000519481
55-59,1958,Maori,71.17,0,169.82,2,2810,0.000711744
60-64,1958,Maori,153.85,0,327.94,3,1950,0.001538462
65-69,1958,Maori,148.15,0,353.47,2,1350,0.001481481
70-74,1958,Maori,229.89,0,548.49,2,870,0.002298851
75-79,1958,Maori,204.08,0,604.08,1,490,0.002040816
80+,1958,Maori,465.12,0,1109.73,2,430,0.004651163
Total,1959,Maori,51.43,30.69,72.17,27,154030,0.000175291
00-04,1959,Maori,0,0,0,0,29890,0
05-09,1959,Maori,0,0,0,0,24330,0
10-14,1959,Maori,0,0,0,0,19370,0
15-19,1959,Maori,0,0,0,0,16050,0
20-24,1959,Maori,0,0,0,0,13140,0
25-29,1959,Maori,0,0,0,0,11200,0
30-34,1959,Maori,10.75,0,31.83,1,9300,0.000107527
35-39,1959,Maori,13.89,0,41.11,1,7200,0.000138889
40-44,1959,Maori,32.15,0,76.72,2,6220,0.000321543
45-49,1959,Maori,0,0,0,0,5170,0
50-54,1959,Maori,97.8,1.96,193.64,4,4090,0.000977995
55-59,1959,Maori,104.9,0,223.6,3,2860,0.001048951
60-64,1959,Maori,292.68,58.49,526.88,6,2050,0.002926829
65-69,1959,Maori,447.76,89.48,806.04,6,1340,0.004477612
70-74,1959,Maori,0,0,0,0,900,0
75-79,1959,Maori,416.67,0,994.14,2,480,0.004166667
80+,1959,Maori,454.55,0,1084.51,2,440,0.004545455
Total,1960,Maori,32.35,15.24,49.46,17,159780,0.000106396
00-04,1960,Maori,0,0,0,0,31480,0
05-09,1960,Maori,0,0,0,0,25040,0
10-14,1960,Maori,0,0,0,0,20380,0
15-19,1960,Maori,6.09,0,18.04,1,16410,6.09e-05
20-24,1960,Maori,0,0,0,0,13620,0
25-29,1960,Maori,0,0,0,0,11480,0
30-34,1960,Maori,0,0,0,0,9670,0
35-39,1960,Maori,0,0,0,0,7460,0
40-44,1960,Maori,0,0,0,0,6360,0
45-49,1960,Maori,93.98,11.6,176.37,5,5320,0.00093985
50-54,1960,Maori,46.84,0,111.75,2,4270,0.000468384
55-59,1960,Maori,0,0,0,0,2930,0
60-64,1960,Maori,93.02,0,221.95,2,2150,0.000930233
65-69,1960,Maori,72.99,0,216.06,1,1370,0.000729927
70-74,1960,Maori,210.53,0,502.3,2,950,0.002105263
75-79,1960,Maori,638.3,0,1360.6,3,470,0.006382979
80+,1960,Maori,238.1,0,704.76,1,420,0.002380952
Total,1961,Maori,28.6,14.15,43.04,17,167550,0.000101462
00-04,1961,Maori,0,0,0,0,33400,0
05-09,1961,Maori,0,0,0,0,26680,0
10-14,1961,Maori,0,0,0,0,21740,0
15-19,1961,Maori,0,0,0,0,16320,0
20-24,1961,Maori,0,0,0,0,14220,0
25-29,1961,Maori,8.26,0,24.46,1,12100,8.26e-05
30-34,1961,Maori,0,0,0,0,10100,0
35-39,1961,Maori,12.63,0,37.37,1,7920,0.000126263
40-44,1961,Maori,15.43,0,45.68,1,6480,0.000154321
45-49,1961,Maori,18.08,0,53.53,1,5530,0.000180832
50-54,1961,Maori,22.62,0,66.97,1,4420,0.000226244
55-59,1961,Maori,32.36,0,95.79,1,3090,0.000323625
60-64,1961,Maori,224.22,27.68,420.75,5,2230,0.002242152
65-69,1961,Maori,272.11,5.44,538.78,4,1470,0.002721088
70-74,1961,Maori,0,0,0,0,910,0
75-79,1961,Maori,384.62,0,917.67,2,520,0.003846154
80+,1961,Maori,0,0,0,0,420,0
Total,1962,Maori,30.77,14.13,47.4,16,175300,9.13e-05
00-04,1962,Maori,0,0,0,0,34880,0
05-09,1962,Maori,0,0,0,0,28470,0
10-14,1962,Maori,0,0,0,0,23070,0
15-19,1962,Maori,0,0,0,0,16560,0
20-24,1962,Maori,0,0,0,0,14700,0
25-29,1962,Maori,0,0,0,0,12710,0
30-34,1962,Maori,9.42,0,27.87,1,10620,9.42e-05
35-39,1962,Maori,0,0,0,0,8360,0
40-44,1962,Maori,0,0,0,0,6720,0
45-49,1962,Maori,53.48,0,113.99,3,5610,0.000534759
50-54,1962,Maori,0,0,0,0,4580,0
55-59,1962,Maori,92.88,0,197.98,3,3230,0.000928793
60-64,1962,Maori,42.74,0,126.5,1,2340,0.00042735
65-69,1962,Maori,187.5,0,399.68,3,1600,0.001875
70-74,1962,Maori,113.64,0,336.36,1,880,0.001136364
75-79,1962,Maori,357.14,0,852.12,2,560,0.003571429
80+,1962,Maori,487.8,0,1163.87,2,410,0.004878049
Total,1963,Maori,44.42,25.17,63.68,25,182210,0.000137204
00-04,1963,Maori,0,0,0,0,35960,0
05-09,1963,Maori,0,0,0,0,29800,0
10-14,1963,Maori,0,0,0,0,24200,0
15-19,1963,Maori,5.63,0,16.68,1,17750,5.63e-05
20-24,1963,Maori,6.73,0,19.92,1,14860,6.73e-05
25-29,1963,Maori,0,0,0,0,13000,0
30-34,1963,Maori,0,0,0,0,11160,0
35-39,1963,Maori,0,0,0,0,8690,0
40-44,1963,Maori,28.65,0,68.36,2,6980,0.000286533
45-49,1963,Maori,35.27,0,84.16,2,5670,0.000352734
50-54,1963,Maori,20.83,0,61.67,1,4800,0.000208333
55-59,1963,Maori,29.33,0,86.8,1,3410,0.000293255
60-64,1963,Maori,325.2,99.85,550.56,8,2460,0.003252033
65-69,1963,Maori,61.35,0,181.6,1,1630,0.000613497
70-74,1963,Maori,222.22,0,530.21,2,900,0.002222222
75-79,1963,Maori,943.4,116.47,1770.32,5,530,0.009433962
80+,1963,Maori,243.9,0,721.95,1,410,0.002439024
Total,1964,Maori,28.55,14.74,42.36,19,189260,0.000100391
00-04,1964,Maori,0,0,0,0,37080,0
05-09,1964,Maori,0,0,0,0,31100,0
10-14,1964,Maori,0,0,0,0,25280,0
15-19,1964,Maori,0,0,0,0,19120,0
20-24,1964,Maori,0,0,0,0,14880,0
25-29,1964,Maori,0,0,0,0,13390,0
30-34,1964,Maori,8.61,0,25.47,1,11620,8.61e-05
35-39,1964,Maori,22.03,0,52.55,2,9080,0.000220264
40-44,1964,Maori,13.79,0,40.83,1,7250,0.000137931
45-49,1964,Maori,0,0,0,0,5730,0
50-54,1964,Maori,39.45,0,94.12,2,5070,0.000394477
55-59,1964,Maori,113.31,2.27,224.36,4,3530,0.001133144
60-64,1964,Maori,77.22,0,184.24,2,2590,0.000772201
65-69,1964,Maori,184.05,0,392.32,3,1630,0.001840491
70-74,1964,Maori,319.15,0,680.3,3,940,0.003191489
75-79,1964,Maori,181.82,0,538.18,1,550,0.001818182
80+,1964,Maori,0,0,0,0,420,0
Total,1965,Maori,39.41,22.08,56.74,27,196160,0.000137643
00-04,1965,Maori,0,0,0,0,38620,0
05-09,1965,Maori,0,0,0,0,32910,0
10-14,1965,Maori,0,0,0,0,26340,0
15-19,1965,Maori,5.09,0,15.08,1,19630,5.09e-05
20-24,1965,Maori,0,0,0,0,14910,0
25-29,1965,Maori,7.18,0,21.26,1,13920,7.18e-05
30-34,1965,Maori,25.51,0,54.38,3,11760,0.000255102
35-39,1965,Maori,31.06,0,66.2,3,9660,0.000310559
40-44,1965,Maori,0,0,0,0,7430,0
45-49,1965,Maori,33.56,0,80.06,2,5960,0.00033557
50-54,1965,Maori,59.17,0,126.13,3,5070,0.000591716
55-59,1965,Maori,27.17,0,80.43,1,3680,0.000271739
60-64,1965,Maori,152.67,3.05,302.29,4,2620,0.001526718
65-69,1965,Maori,233.92,4.68,463.16,4,1710,0.002339181
70-74,1965,Maori,212.77,0,507.64,2,940,0.00212766
75-79,1965,Maori,0,0,0,0,560,0
80+,1965,Maori,681.82,0,1453.37,3,440,0.006818182
